"product_id","time_id","warehouse_id","store_id","units_ordered","units_shipped","warehouse_sales","warehouse_cost","supply_time","store_invoice"
1030,726,13,13,42.00,1,NT$1.40,NT$0.55,3,NT$0.63
381,723,13,13,47.00,47,NT$54.76,NT$30.66,3,NT$34.34
970,723,13,13,30.00,30,NT$51.32,NT$20.01,3,NT$23.82
348,723,13,13,55.00,55,NT$31.80,NT$18.44,2,NT$20.47
1070,723,13,13,89.00,89,NT$131.20,NT$53.79,2,NT$61.86
48,723,13,13,26.00,5,NT$3.57,NT$1.07,3,NT$1.21
410,723,13,13,44.00,44,NT$29.38,NT$11.46,2,NT$13.64
54,723,13,13,64.00,64,NT$95.64,NT$43.04,2,NT$48.63
1536,723,13,13,64.00,64,NT$37.45,NT$13.48,2,NT$16.04
1353,723,13,13,53.00,53,NT$51.05,NT$16.34,1,NT$18.62
344,723,13,13,21.00,21,NT$21.07,NT$9.06,3,NT$10.24
254,723,13,13,69.00,69,NT$17.00,NT$9.86,1,NT$10.85
937,723,13,13,98.00,98,NT$162.74,NT$55.33,2,NT$61.97
846,717,13,13,70.00,70,NT$64.64,NT$36.84,4,NT$42.74
690,717,13,13,54.00,54,NT$34.21,NT$14.71,2,NT$17.36
13,717,13,13,84.00,84,NT$80.14,NT$36.06,3,NT$40.75
484,717,13,13,14.00,14,NT$17.33,NT$8.66,3,NT$10.22
1046,717,13,13,13.00,13,NT$12.30,NT$6.15,3,NT$7.01
90,717,13,13,92.00,92,NT$39.67,NT$17.85,2,NT$21.07
667,717,13,13,61.00,61,NT$81.13,NT$25.96,1,NT$30.89
496,717,13,13,36.00,36,NT$9.98,NT$4.69,3,NT$5.35
180,717,13,13,40.00,40,NT$9.66,NT$4.64,4,NT$5.24
1538,706,13,13,36.00,36,NT$66.10,NT$38.34,2,NT$42.55
1382,706,13,13,69.00,69,NT$28.07,NT$10.67,4,NT$12.05
706,706,13,13,25.00,25,NT$46.71,NT$21.02,4,NT$23.33
762,706,13,13,26.00,26,NT$34.63,NT$15.24,1,NT$17.37
179,706,13,13,18.00,18,NT$27.23,NT$11.16,3,NT$12.84
783,706,13,13,79.00,79,NT$74.15,NT$38.56,3,NT$42.80
945,706,13,13,80.00,80,NT$74.78,NT$38.89,2,NT$44.33
1188,706,13,13,86.00,86,NT$86.21,NT$45.69,3,NT$50.26
872,706,13,13,40.00,40,NT$54.43,NT$32.11,3,NT$36.61
262,706,13,13,39.00,39,NT$24.56,NT$12.28,4,NT$13.51
533,706,13,13,28.00,28,NT$30.49,NT$14.03,3,NT$16.13
708,386,14,14,65.00,53,NT$111.17,NT$36.69,3,NT$43.29
1191,386,14,14,79.00,79,NT$51.43,NT$18.51,3,NT$21.29
887,386,14,14,100.00,100,NT$77.40,NT$41.02,4,NT$45.12
970,386,14,14,81.00,81,NT$148.63,NT$84.72,3,NT$96.58
1012,386,14,14,13.00,13,NT$13.63,NT$6.14,2,NT$7.24
202,386,14,14,87.00,87,NT$57.04,NT$33.08,2,NT$38.37
1072,386,14,14,22.00,22,NT$15.02,NT$6.91,1,NT$8.08
435,386,14,14,55.00,1,NT$1.70,NT$0.56,1,NT$0.66
373,386,14,14,70.00,70,NT$110.12,NT$53.96,2,NT$64.21
1388,386,14,14,11.00,10,NT$10.15,NT$4.67,2,NT$5.23
1441,378,14,14,47.00,47,NT$26.48,NT$14.83,4,NT$16.46
498,378,14,14,44.00,16,NT$14.28,NT$7.14,1,NT$8.14
209,378,14,14,45.00,45,NT$39.55,NT$23.73,3,NT$27.05
1491,378,14,14,90.00,84,NT$80.19,NT$36.08,1,NT$42.94
348,378,14,14,95.00,30,NT$19.56,NT$6.26,2,NT$7.13
658,378,14,14,85.00,85,NT$129.85,NT$58.43,1,NT$68.36
142,378,14,14,71.00,71,NT$72.48,NT$28.99,3,NT$33.34
456,381,14,14,97.00,97,NT$155.39,NT$77.70,2,NT$90.91
433,381,14,14,18.00,18,NT$18.79,NT$6.77,3,NT$7.85
916,381,14,14,87.00,87,NT$125.21,NT$48.83,2,NT$55.18
1026,381,14,14,84.00,84,NT$82.30,NT$39.51,3,NT$43.85
1110,381,14,14,65.00,65,NT$58.24,NT$17.47,3,NT$19.92
860,381,14,14,88.00,88,NT$67.95,NT$27.18,2,NT$31.80
555,385,14,14,15.00,2,NT$2.94,NT$1.62,3,NT$1.84
184,385,14,14,70.00,70,NT$73.78,NT$24.35,4,NT$28.97
467,385,14,14,47.00,47,NT$68.05,NT$38.79,3,NT$46.54
1177,385,14,14,41.00,41,NT$23.99,NT$8.64,4,NT$10.28
1021,385,14,14,20.00,20,NT$8.30,NT$3.24,3,NT$3.72
344,385,14,14,17.00,17,NT$17.44,NT$5.41,1,NT$6.22
401,385,14,14,14.00,14,NT$4.41,NT$1.54,1,NT$1.79
1377,385,14,14,37.00,37,NT$48.17,NT$25.53,3,NT$28.34
421,385,14,14,45.00,45,NT$69.03,NT$24.85,3,NT$27.58
584,385,14,14,70.00,70,NT$77.96,NT$42.10,2,NT$50.52
1120,371,15,15,16.00,16,NT$15.60,NT$7.95,3,NT$9.15
56,371,15,15,82.00,55,NT$16.79,NT$7.22,3,NT$8.59
860,371,15,15,20.00,20,NT$17.78,NT$9.96,4,NT$11.45
837,371,15,15,88.00,76,NT$62.79,NT$20.09,3,NT$24.11
1320,371,15,15,49.00,16,NT$17.45,NT$8.38,2,NT$9.97
1016,371,15,15,94.00,94,NT$51.69,NT$15.51,2,NT$17.99
1099,371,15,15,29.00,29,NT$35.70,NT$17.50,1,NT$20.64
849,371,15,15,63.00,63,NT$34.30,NT$10.98,1,NT$12.29
40,371,15,15,90.00,90,NT$39.20,NT$23.52,4,NT$27.52
910,371,15,15,12.00,2,NT$1.62,NT$0.50,4,NT$0.58
273,371,15,15,38.00,38,NT$34.79,NT$12.53,1,NT$13.78
788,389,15,15,74.00,57,NT$12.85,NT$4.37,4,NT$4.85
271,389,15,15,96.00,96,NT$127.41,NT$49.69,2,NT$58.63
261,389,15,15,89.00,89,NT$99.27,NT$40.70,1,NT$48.03
1437,389,15,15,83.00,83,NT$47.66,NT$23.83,2,NT$28.60
1027,389,15,15,38.00,38,NT$51.79,NT$27.45,1,NT$31.29
284,389,15,15,59.00,59,NT$28.04,NT$11.21,3,NT$12.56
954,389,15,15,40.00,40,NT$23.66,NT$10.41,1,NT$11.97
1331,389,15,15,63.00,63,NT$62.14,NT$19.89,4,NT$23.27
201,389,15,15,46.00,46,NT$43.47,NT$19.13,4,NT$22.38
540,386,15,15,56.00,56,NT$14.57,NT$4.95,3,NT$5.70
944,386,15,15,12.00,12,NT$3.17,NT$1.27,3,NT$1.47
561,386,15,15,14.00,14,NT$4.64,NT$1.85,4,NT$2.21
151,386,15,15,95.00,95,NT$102.29,NT$42.96,4,NT$48.12
967,386,15,15,83.00,83,NT$29.87,NT$9.56,4,NT$10.99
78,386,15,15,67.00,67,NT$70.43,NT$33.81,2,NT$40.23
41,386,15,15,97.00,84,NT$36.63,NT$16.48,2,NT$18.46
884,386,15,15,86.00,86,NT$122.98,NT$71.33,2,NT$79.89
328,386,15,15,21.00,21,NT$12.17,NT$5.60,1,NT$6.21
850,386,15,15,30.00,30,NT$16.76,NT$10.05,1,NT$11.46
428,386,15,15,81.00,81,NT$16.28,NT$9.28,3,NT$10.39
551,386,15,15,93.00,93,NT$113.44,NT$46.51,1,NT$52.56
1327,386,15,15,57.00,57,NT$83.17,NT$32.44,1,NT$37.30
557,386,15,15,95.00,95,NT$55.56,NT$17.78,2,NT$19.91
1122,388,15,15,14.00,5,NT$1.33,NT$0.41,1,NT$0.47
805,388,15,15,17.00,17,NT$18.60,NT$5.95,3,NT$6.85
195,388,15,15,34.00,12,NT$7.86,NT$2.91,3,NT$3.49
52,388,15,15,98.00,98,NT$121.22,NT$52.12,3,NT$61.51
69,388,15,15,48.00,48,NT$65.47,NT$24.22,2,NT$27.13
19,388,15,15,16.00,16,NT$27.56,NT$12.40,2,NT$14.51
168,388,15,15,83.00,83,NT$40.79,NT$15.91,4,NT$18.61
1278,388,15,15,77.00,77,NT$67.31,NT$32.31,2,NT$38.45
1482,388,15,15,56.00,56,NT$11.76,NT$6.94,1,NT$8.05
139,388,15,15,53.00,53,NT$43.64,NT$16.58,2,NT$18.41
635,388,15,15,34.00,34,NT$15.01,NT$6.01,2,NT$6.85
459,380,15,15,82.00,55,NT$15.14,NT$5.30,3,NT$6.20
1208,380,15,15,20.00,20,NT$21.81,NT$10.47,3,NT$11.83
519,380,15,15,47.00,47,NT$87.97,NT$39.59,3,NT$47.11
1442,380,15,15,83.00,83,NT$46.28,NT$17.59,3,NT$19.70
965,380,15,15,46.00,46,NT$24.63,NT$8.87,3,NT$10.11
836,380,15,15,60.00,60,NT$28.32,NT$14.44,1,NT$16.03
492,380,15,15,50.00,50,NT$46.02,NT$26.23,1,NT$31.22
1109,380,15,15,90.00,90,NT$23.27,NT$11.87,3,NT$13.41
819,380,15,15,58.00,58,NT$91.58,NT$54.03,3,NT$63.76
542,380,15,15,35.00,35,NT$17.97,NT$9.52,2,NT$11.24
1430,404,15,15,87.00,83,NT$105.97,NT$54.05,2,NT$59.99
1047,404,15,15,62.00,62,NT$94.12,NT$53.65,2,NT$60.09
637,404,15,15,64.00,64,NT$16.51,NT$9.41,3,NT$10.82
1453,404,15,15,56.00,29,NT$47.80,NT$22.47,3,NT$25.16
564,404,15,15,42.00,42,NT$11.92,NT$6.68,2,NT$7.34
527,404,15,15,23.00,23,NT$32.30,NT$12.27,4,NT$13.87
1369,404,15,15,46.00,46,NT$46.64,NT$26.12,3,NT$30.30
814,404,15,15,30.00,30,NT$18.68,NT$7.29,3,NT$8.45
1336,404,15,15,55.00,23,NT$44.44,NT$19.11,4,NT$22.17
914,404,15,15,86.00,86,NT$86.74,NT$47.71,3,NT$53.43
1036,404,15,15,65.00,21,NT$21.12,NT$7.82,2,NT$9.14
254,404,15,15,43.00,43,NT$11.56,NT$6.36,3,NT$7.12
925,419,15,15,30.00,19,NT$6.64,NT$2.99,3,NT$3.47
969,419,15,15,39.00,39,NT$39.12,NT$16.82,3,NT$19.18
1252,419,15,15,75.00,75,NT$71.82,NT$40.94,3,NT$47.08
403,419,15,15,14.00,9,NT$7.67,NT$3.76,2,NT$4.32
247,419,15,15,76.00,76,NT$64.93,NT$26.62,3,NT$30.35
1129,419,15,15,89.00,25,NT$21.87,NT$11.81,3,NT$13.35
1185,419,15,15,65.00,65,NT$41.24,NT$17.73,3,NT$20.93
603,419,15,15,77.00,77,NT$30.31,NT$10.91,4,NT$12.11
792,419,15,15,40.00,40,NT$28.12,NT$9.00,3,NT$10.08
1369,419,15,15,73.00,73,NT$88.83,NT$48.85,4,NT$58.14
741,421,15,15,79.00,79,NT$27.68,NT$15.78,4,NT$18.93
424,421,15,15,12.00,12,NT$9.92,NT$4.46,2,NT$5.00
1373,421,15,15,19.00,19,NT$22.57,NT$12.87,2,NT$14.41
1230,421,15,15,44.00,2,NT$0.71,NT$0.23,3,NT$0.26
1246,421,15,15,75.00,48,NT$37.70,NT$20.36,4,NT$23.00
1196,421,15,15,15.00,13,NT$13.67,NT$6.70,2,NT$7.37
1346,421,15,15,56.00,56,NT$69.75,NT$38.36,3,NT$42.58
897,421,15,15,58.00,58,NT$18.17,NT$9.99,3,NT$11.39
687,421,15,15,68.00,26,NT$12.36,NT$5.31,3,NT$5.90
375,401,15,15,12.00,12,NT$12.09,NT$4.72,2,NT$5.56
325,401,15,15,16.00,16,NT$9.18,NT$3.67,3,NT$4.30
475,401,15,15,34.00,34,NT$48.81,NT$18.06,3,NT$20.77
25,401,15,15,31.00,31,NT$27.87,NT$15.89,2,NT$18.11
1374,401,15,15,18.00,18,NT$19.25,NT$10.01,1,NT$11.21
32,401,15,15,50.00,50,NT$70.07,NT$22.42,3,NT$25.79
941,401,15,15,96.00,96,NT$223.73,NT$85.02,3,NT$98.62
1330,401,15,15,98.00,98,NT$53.44,NT$20.31,4,NT$23.96
789,407,15,15,53.00,53,NT$105.52,NT$60.15,3,NT$70.37
1393,407,15,15,30.00,30,NT$17.76,NT$9.06,2,NT$10.69
1555,407,15,15,24.00,24,NT$22.66,NT$13.59,3,NT$15.90
240,407,15,15,93.00,93,NT$46.39,NT$15.31,2,NT$17.30
1482,407,15,15,89.00,89,NT$21.36,NT$10.68,4,NT$11.96
873,407,15,15,70.00,70,NT$55.93,NT$30.20,3,NT$33.83
1143,407,15,15,93.00,23,NT$17.00,NT$8.84,2,NT$9.72
1160,407,15,15,24.00,24,NT$35.77,NT$18.24,2,NT$20.61
1110,407,15,15,39.00,39,NT$46.96,NT$22.54,1,NT$25.69
1260,407,15,15,100.00,100,NT$38.19,NT$22.53,4,NT$26.36
396,407,15,15,84.00,84,NT$146.97,NT$77.89,2,NT$86.46
600,407,15,15,90.00,90,NT$79.00,NT$43.45,3,NT$49.53
816,407,15,15,44.00,36,NT$25.56,NT$14.06,2,NT$15.60
167,407,15,15,38.00,38,NT$11.86,NT$6.17,4,NT$6.90
1435,436,15,15,65.00,65,NT$61.88,NT$29.70,1,NT$34.45
239,436,15,15,82.00,82,NT$79.74,NT$42.26,4,NT$48.18
1442,436,15,15,56.00,56,NT$50.51,NT$21.72,1,NT$24.54
1365,436,15,15,42.00,42,NT$7.57,NT$4.54,2,NT$5.04
1182,436,15,15,75.00,75,NT$39.90,NT$15.96,4,NT$18.19
172,436,15,15,31.00,31,NT$57.64,NT$27.09,2,NT$31.15
83,436,15,15,32.00,32,NT$47.18,NT$21.70,2,NT$25.39
765,436,15,15,48.00,48,NT$52.53,NT$22.59,1,NT$26.88
276,436,15,15,19.00,19,NT$30.07,NT$9.62,1,NT$10.78
599,436,15,15,69.00,69,NT$60.83,NT$29.20,2,NT$33.87
776,436,15,15,94.00,94,NT$212.08,NT$118.77,3,NT$131.83
677,443,15,15,28.00,28,NT$33.15,NT$11.93,4,NT$13.13
1320,443,15,15,65.00,65,NT$91.64,NT$51.32,3,NT$59.53
1363,443,15,15,49.00,49,NT$54.74,NT$22.99,1,NT$26.90
87,443,15,15,80.00,80,NT$49.84,NT$21.43,3,NT$24.22
383,443,15,15,99.00,99,NT$89.84,NT$44.02,3,NT$51.51
227,443,15,15,99.00,99,NT$109.77,NT$52.69,3,NT$59.54
1110,443,15,15,88.00,88,NT$133.06,NT$58.54,2,NT$69.08
935,430,15,15,30.00,30,NT$26.88,NT$11.83,3,NT$13.25
152,430,15,15,48.00,48,NT$55.49,NT$22.75,3,NT$25.03
941,430,15,15,45.00,45,NT$76.43,NT$24.46,3,NT$27.39
1181,430,15,15,31.00,31,NT$28.53,NT$15.98,2,NT$17.58
998,430,15,15,64.00,64,NT$27.20,NT$10.06,4,NT$11.37
1547,430,15,15,20.00,20,NT$24.75,NT$10.64,4,NT$11.81
1458,430,15,15,22.00,22,NT$22.33,NT$9.60,1,NT$10.95
581,430,15,15,13.00,13,NT$19.94,NT$7.78,3,NT$8.94
1237,430,15,15,74.00,74,NT$75.30,NT$38.40,3,NT$42.24
415,430,15,15,58.00,15,NT$19.64,NT$6.87,1,NT$7.97
178,430,15,15,37.00,37,NT$22.64,NT$12.00,3,NT$13.32
819,441,15,15,94.00,84,NT$97.73,NT$42.02,2,NT$47.91
863,441,15,15,53.00,53,NT$69.49,NT$36.83,2,NT$41.62
1146,441,15,15,35.00,35,NT$38.68,NT$15.08,2,NT$17.80
296,441,15,15,39.00,39,NT$8.97,NT$3.50,4,NT$4.09
140,441,15,15,57.00,57,NT$56.02,NT$24.65,3,NT$28.35
1023,441,15,15,30.00,30,NT$28.04,NT$9.82,3,NT$11.48
1079,441,15,15,17.00,17,NT$16.91,NT$8.62,1,NT$9.92
496,441,15,15,49.00,49,NT$19.76,NT$6.32,3,NT$7.40
686,441,15,15,95.00,94,NT$78.70,NT$36.99,2,NT$44.39
279,429,15,15,67.00,67,NT$69.91,NT$36.35,3,NT$41.80
989,429,15,15,79.00,79,NT$34.51,NT$12.42,4,NT$14.66
418,429,15,15,42.00,41,NT$44.05,NT$25.99,3,NT$30.67
1301,429,15,15,15.00,15,NT$8.04,NT$4.02,4,NT$4.58
212,429,15,15,93.00,93,NT$86.45,NT$38.90,3,NT$46.30
1188,429,15,15,62.00,62,NT$64.37,NT$36.05,1,NT$42.53
1378,429,15,15,20.00,10,NT$3.07,NT$1.38,4,NT$1.57
395,429,15,15,69.00,69,NT$64.34,NT$27.66,4,NT$32.09
639,429,15,15,83.00,83,NT$127.95,NT$74.21,2,NT$83.86
322,429,15,15,67.00,67,NT$115.80,NT$38.21,2,NT$42.42
1272,429,15,15,17.00,17,NT$22.34,NT$12.74,4,NT$14.65
1031,429,15,15,75.00,75,NT$29.95,NT$10.18,1,NT$12.22
1048,429,15,15,52.00,52,NT$44.82,NT$26.44,3,NT$29.09
998,429,15,15,46.00,46,NT$22.43,NT$10.09,1,NT$12.01
1147,429,15,15,25.00,25,NT$12.43,NT$5.96,3,NT$6.92
1431,461,15,15,84.00,37,NT$50.08,NT$27.04,4,NT$30.29
209,461,15,15,23.00,23,NT$17.63,NT$9.35,3,NT$11.12
26,461,15,15,12.00,12,NT$5.07,NT$2.43,2,NT$2.82
576,461,15,15,71.00,18,NT$7.43,NT$2.75,2,NT$3.08
486,461,15,15,57.00,57,NT$29.24,NT$17.25,3,NT$19.50
1169,461,15,15,15.00,15,NT$19.22,NT$10.57,2,NT$12.05
266,461,15,15,53.00,53,NT$34.34,NT$16.49,3,NT$18.30
1002,461,15,15,19.00,19,NT$16.26,NT$7.64,3,NT$9.09
765,461,15,15,59.00,21,NT$16.53,NT$7.77,4,NT$8.94
649,461,15,15,83.00,83,NT$101.59,NT$55.88,4,NT$66.49
127,479,15,15,34.00,34,NT$30.76,NT$15.69,3,NT$18.51
637,479,15,15,55.00,55,NT$15.61,NT$7.49,3,NT$8.69
1080,479,15,15,91.00,91,NT$95.66,NT$30.61,3,NT$35.51
1309,479,15,15,31.00,31,NT$52.56,NT$16.29,4,NT$19.23
1353,479,15,15,69.00,69,NT$83.46,NT$44.24,1,NT$50.87
77,479,15,15,59.00,13,NT$10.92,NT$4.59,2,NT$5.50
787,479,15,15,51.00,51,NT$41.03,NT$21.75,1,NT$25.23
631,479,15,15,99.00,99,NT$24.71,NT$9.39,2,NT$10.70
1513,479,15,15,37.00,37,NT$39.37,NT$14.96,4,NT$16.90
10,479,15,15,54.00,54,NT$26.07,NT$11.21,3,NT$12.44
987,479,15,15,28.00,28,NT$33.36,NT$11.34,3,NT$12.48
1176,479,15,15,14.00,2,NT$1.74,NT$0.96,3,NT$1.09
194,479,15,15,93.00,93,NT$96.87,NT$31.00,4,NT$36.89
437,479,15,15,46.00,46,NT$33.53,NT$11.74,3,NT$13.97
232,460,15,15,70.00,70,NT$101.26,NT$35.44,2,NT$42.17
1514,460,15,15,97.00,97,NT$20.25,NT$6.48,2,NT$7.39
371,460,15,15,43.00,43,NT$14.47,NT$7.82,2,NT$9.14
681,460,15,15,96.00,29,NT$34.68,NT$20.12,3,NT$22.33
165,460,15,15,12.00,12,NT$7.77,NT$3.81,4,NT$4.19
155,460,15,15,90.00,90,NT$150.88,NT$66.39,2,NT$76.34
1331,460,15,15,59.00,59,NT$61.43,NT$33.79,1,NT$37.50
921,460,15,15,17.00,17,NT$10.33,NT$4.23,2,NT$5.00
178,460,15,15,22.00,22,NT$11.70,NT$4.80,3,NT$5.66
638,481,15,15,17.00,17,NT$25.70,NT$10.28,2,NT$11.72
1054,481,15,15,92.00,92,NT$61.27,NT$34.31,3,NT$40.49
1364,481,15,15,32.00,32,NT$30.72,NT$17.51,1,NT$19.44
434,481,15,15,52.00,52,NT$42.83,NT$14.13,1,NT$16.39
838,481,15,15,51.00,3,NT$2.48,NT$0.87,3,NT$0.98
455,481,15,15,22.00,22,NT$21.44,NT$12.22,4,NT$14.66
45,481,15,15,49.00,49,NT$10.13,NT$4.66,3,NT$5.36
861,481,15,15,85.00,85,NT$112.46,NT$42.73,4,NT$49.57
1531,481,15,15,48.00,37,NT$6.79,NT$3.60,3,NT$4.25
79,483,15,15,57.00,25,NT$14.85,NT$8.32,1,NT$9.40
1122,483,15,15,87.00,83,NT$36.24,NT$15.58,2,NT$17.30
1525,483,15,15,38.00,38,NT$70.19,NT$40.01,2,NT$44.81
728,483,15,15,40.00,40,NT$45.36,NT$25.86,3,NT$29.73
732,483,15,15,55.00,14,NT$6.75,NT$3.17,3,NT$3.55
1548,483,15,15,18.00,1,NT$0.38,NT$0.11,1,NT$0.13
245,483,15,15,52.00,52,NT$29.44,NT$9.42,4,NT$10.46
1549,515,15,15,13.00,7,NT$6.28,NT$2.82,3,NT$3.36
606,515,15,15,54.00,54,NT$65.83,NT$25.67,2,NT$28.75
317,515,15,15,22.00,22,NT$26.86,NT$12.35,2,NT$14.58
40,515,15,15,15.00,15,NT$6.83,NT$3.21,2,NT$3.85
456,515,15,15,99.00,99,NT$100.45,NT$55.25,3,NT$61.32
766,515,15,15,78.00,78,NT$20.31,NT$7.31,2,NT$8.63
250,515,15,15,75.00,75,NT$104.90,NT$47.20,3,NT$53.81
240,515,15,15,56.00,34,NT$14.33,NT$7.31,2,NT$8.62
131,500,15,15,76.00,76,NT$65.66,NT$34.15,2,NT$38.24
1001,500,15,15,47.00,47,NT$59.22,NT$24.87,2,NT$28.60
364,500,15,15,97.00,97,NT$100.30,NT$58.17,3,NT$69.23
1446,500,15,15,37.00,37,NT$18.18,NT$6.73,2,NT$7.74
1317,500,15,15,57.00,57,NT$47.66,NT$20.50,2,NT$23.77
974,500,15,15,57.00,22,NT$5.91,NT$2.66,3,NT$3.03
31,500,15,15,44.00,44,NT$23.87,NT$8.12,1,NT$9.09
1300,500,15,15,95.00,95,NT$63.37,NT$34.22,4,NT$40.38
1024,500,15,15,17.00,3,NT$5.45,NT$2.94,1,NT$3.44
1440,500,15,15,43.00,3,NT$2.53,NT$0.83,2,NT$0.95
191,500,15,15,61.00,61,NT$103.29,NT$52.68,2,NT$59.00
1008,487,15,15,77.00,77,NT$30.84,NT$12.95,3,NT$15.02
292,487,15,15,97.00,97,NT$75.50,NT$36.24,3,NT$40.22
1295,487,15,15,96.00,96,NT$63.94,NT$30.05,3,NT$35.16
258,487,15,15,85.00,85,NT$61.40,NT$26.40,2,NT$30.10
1395,487,15,15,54.00,54,NT$57.35,NT$30.97,1,NT$34.06
1518,487,15,15,12.00,12,NT$18.59,NT$8.36,2,NT$10.04
735,487,15,15,33.00,27,NT$17.86,NT$10.18,2,NT$11.61
1524,487,15,15,58.00,58,NT$30.69,NT$15.35,3,NT$17.19
302,487,15,15,24.00,24,NT$27.32,NT$13.39,4,NT$14.73
119,487,15,15,65.00,27,NT$26.47,NT$12.97,4,NT$14.92
668,487,15,15,88.00,88,NT$172.92,NT$96.84,4,NT$116.20
579,487,15,15,92.00,43,NT$20.34,NT$11.80,3,NT$13.10
723,504,15,15,61.00,61,NT$14.00,NT$6.86,2,NT$8.23
47,504,15,15,53.00,53,NT$64.02,NT$31.37,3,NT$36.07
103,504,15,15,96.00,96,NT$29.18,NT$14.88,1,NT$17.12
1079,504,15,15,90.00,90,NT$117.35,NT$41.07,3,NT$48.47
1269,504,15,15,86.00,86,NT$116.08,NT$45.27,3,NT$52.06
286,504,15,15,16.00,16,NT$10.22,NT$5.73,1,NT$6.36
530,504,15,15,87.00,87,NT$101.41,NT$60.84,3,NT$69.36
213,504,15,15,20.00,20,NT$4.59,NT$2.16,2,NT$2.57
1162,504,15,15,93.00,93,NT$68.02,NT$20.41,2,NT$23.67
1019,504,15,15,28.00,28,NT$39.79,NT$19.50,1,NT$23.01
1035,504,15,15,62.00,62,NT$22.71,NT$7.27,1,NT$8.14
1163,503,15,15,94.00,94,NT$45.48,NT$16.83,1,NT$19.18
1380,503,15,15,19.00,16,NT$19.11,NT$8.79,3,NT$10.37
730,503,15,15,15.00,15,NT$13.67,NT$7.52,1,NT$8.42
1534,503,15,15,96.00,96,NT$90.74,NT$29.94,3,NT$34.44
1097,503,15,15,95.00,95,NT$89.87,NT$44.94,3,NT$52.57
20,503,15,15,13.00,13,NT$18.07,NT$9.94,2,NT$11.63
131,503,15,15,38.00,38,NT$37.39,NT$19.44,4,NT$22.55
214,503,15,15,47.00,9,NT$8.88,NT$3.38,2,NT$4.05
1523,503,15,15,86.00,86,NT$73.79,NT$39.85,3,NT$44.23
714,503,15,15,27.00,27,NT$34.26,NT$19.19,1,NT$22.45
25,503,15,15,46.00,5,NT$2.40,NT$0.82,2,NT$0.93
947,503,15,15,64.00,17,NT$5.86,NT$2.23,1,NT$2.60
470,503,15,15,71.00,71,NT$74.12,NT$42.99,4,NT$47.29
341,503,15,15,56.00,13,NT$15.84,NT$6.65,1,NT$7.85
1183,526,15,15,69.00,69,NT$38.25,NT$16.07,3,NT$18.32
812,526,15,15,43.00,43,NT$44.52,NT$15.58,4,NT$18.39
1095,526,15,15,11.00,11,NT$7.13,NT$3.06,2,NT$3.46
246,526,15,15,78.00,70,NT$83.14,NT$32.42,3,NT$37.94
90,526,15,15,31.00,31,NT$10.98,NT$3.95,3,NT$4.55
972,526,15,15,95.00,95,NT$103.81,NT$58.13,2,NT$66.27
1029,526,15,15,81.00,81,NT$48.99,NT$24.98,4,NT$27.98
446,526,15,15,48.00,48,NT$72.00,NT$38.16,3,NT$43.88
1049,526,15,15,70.00,70,NT$159.56,NT$60.63,3,NT$69.73
1111,539,15,15,55.00,55,NT$20.16,NT$7.86,2,NT$8.96
1394,539,15,15,88.00,88,NT$113.55,NT$68.13,3,NT$80.39
545,539,15,15,87.00,87,NT$65.60,NT$26.24,2,NT$29.65
389,539,15,15,94.00,94,NT$97.59,NT$50.75,1,NT$55.82
1271,539,15,15,29.00,29,NT$49.74,NT$24.37,4,NT$27.29
1328,539,15,15,39.00,39,NT$38.78,NT$12.41,1,NT$14.27
745,539,15,15,90.00,80,NT$35.36,NT$11.32,4,NT$12.45
934,539,15,15,51.00,18,NT$8.32,NT$3.99,2,NT$4.75
1511,539,15,15,97.00,97,NT$55.87,NT$17.32,2,NT$20.26
195,539,15,15,32.00,32,NT$22.09,NT$11.04,2,NT$13.03
1438,539,15,15,65.00,65,NT$30.28,NT$9.99,1,NT$11.19
828,539,15,15,92.00,92,NT$53.41,NT$16.56,4,NT$19.37
185,535,15,15,29.00,26,NT$5.04,NT$2.92,2,NT$3.27
268,535,15,15,47.00,3,NT$2.44,NT$0.78,3,NT$0.90
18,535,15,15,78.00,52,NT$72.20,NT$38.99,1,NT$44.05
768,535,15,15,18.00,17,NT$16.89,NT$8.45,2,NT$9.37
79,535,15,15,59.00,59,NT$42.06,NT$23.55,3,NT$26.38
1001,535,15,15,61.00,61,NT$90.69,NT$50.79,3,NT$57.90
147,533,15,15,78.00,77,NT$25.13,NT$13.07,2,NT$15.16
750,533,15,15,15.00,15,NT$16.67,NT$7.84,2,NT$9.09
1327,533,15,15,100.00,100,NT$218.88,NT$72.23,3,NT$83.07
1156,533,15,15,79.00,79,NT$76.20,NT$27.43,2,NT$30.73
840,533,15,15,75.00,75,NT$44.18,NT$19.88,3,NT$21.87
230,533,15,15,56.00,56,NT$39.32,NT$22.41,3,NT$25.32
501,533,15,15,79.00,79,NT$34.37,NT$12.72,1,NT$14.75
517,533,15,15,86.00,86,NT$105.26,NT$52.63,1,NT$61.05
467,533,15,15,21.00,17,NT$24.61,NT$10.58,2,NT$11.85
617,533,15,15,86.00,2,NT$0.77,NT$0.35,4,NT$0.41
168,533,15,15,82.00,82,NT$50.63,NT$29.36,3,NT$32.30
1516,533,15,15,21.00,21,NT$36.69,NT$17.61,2,NT$19.90
174,533,15,15,94.00,94,NT$93.23,NT$27.97,2,NT$31.60
1375,520,15,15,36.00,36,NT$39.11,NT$14.08,2,NT$16.47
