f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,target
9.852342319,11.2218575,7.373118816,14.68128385,7.955837921,3.591440243,4.215871137,7.283085782,13.18968803,6.755818151,-2.816131899,-9.656477769,-3.576355473,0.178975048,-5.060898712,F,C,C,12.08525044,H
15.68006925,10.02740956,13.04625403,14.20297286,1.405697424,3.115923303,5.924978225,15.8304925,4.340207681,20.3989578,2.155182216,-9.544529679,8.365518616,1.894253103,-3.771425146,E,A,F,-1.273250698,D
21.00702329,8.63489569,20.41369375,17.70455161,3.167916693,2.409830871,0.969578477,7.483366618,11.31367162,6.840807352,7.05211296,5.809691758,9.809691758,1.543383859,3.850399806,A,A,A,-7.896219369,I
17.27444289,6.92911053,21.26628649,6.09126483,13.19963898,2.336330382,4.809409991,8.664721181,12.80291454,6.155050446,0.27080174,-5.169558404,-5.142192481,1.527080174,0.63540087,F,F,D,-0.426604588,F
12.56434407,13.36369788,13.53050179,13.6216468,7.050183592,2.365619734,4.582495116,9.268055501,14.42106196,17.60715679,-1.511740691,-3.118739767,4.464306755,0.738002705,-2.010743409,D,D,A,13.82405611,H
14.02897243,5.720206855,19.23660001,8.022741687,14.26269246,1.552741305,3.227332987,9.090209802,12.12675369,15.75315694,4.146255496,-4.38472381,1.099516558,1.91462555,2.573127748,F,F,E,-8.32243042,E
10.51504974,13.30521323,15.04674091,14.86951504,4.42362539,0.606857636,3.174442139,10.94908917,12.64761284,16.15776541,7.743130995,-3.080865458,5.27723888,1.098233169,0.318755474,C,C,D,-12.50540934,E
15.61334112,13.12072857,13.63390894,2.401466341,14.67972257,2.754373657,4.63091158,7.867550395,11.7060353,9.956977258,-7.690892795,-10.38962862,8.508974876,0.73091072,-3.616939062,E,A,F,8.086862321,E
31.92939624,4.990964392,21.54941678,12.99552758,7.853482726,1.289133552,4.75480619,13.84206554,13.50629347,13.98208025,-0.283832029,-4.977690545,1.86955669,2.000170492,-2.478329068,E,B,E,9.53068938,G
19.44343066,5.402006503,21.06980197,17.4950998,4.396070605,2.110731046,1.125307347,7.3611063,13.78341293,7.009040383,4.095911101,3.10586967,7.10586967,1.808942668,1.984756805,B,C,A,12.07748861,J
13.41708858,9.619398198,20.10212421,17.83208889,2.728184787,0.38098881,3.286333516,12.5997467,14.62296808,14.18207945,6.603251506,-9.981884627,3.960557499,1.685905617,-2.841639051,E,A,F,3.540469202,H
8.268733023,10.48096768,9.626990627,16.31903734,5.433832621,1.627277963,3.858306821,19.9704607,4.779384987,20.01737837,11.72828651,-2.023725443,13.03631814,2.67271969,1.755519359,B,E,D,5.674957151,I
8.92068285,15.57282337,17.11899799,14.80624034,4.415625142,3.73455431,4.109218581,11.27306956,12.27395158,15.31489247,8.99708543,2.713661616,2.286626708,1.12221951,3.046630364,A,C,B,5.043075421,J
6.563295857,11.01619139,7.617543539,10.59142587,8.003950392,2.064237222,5.568922506,7.409763272,12.00124396,8.051006101,1.105919283,-3.317185059,-0.040624903,-0.669042511,-1.439013954,D,F,D,-7.193178721,E
9.043114333,14.99761045,15.16174272,10.34646484,13.6708839,3.037317102,1.891202138,6.878883984,13.10128605,6.266542104,-7.409616106,2.276836745,6.276836745,0.671345183,-1.237055383,D,F,D,-3.903400312,F
9.453897976,11.67391005,9.329983823,15.07657194,3.845775671,3.024611292,1.715462097,9.881495357,11.08238049,8.073472036,1.926386082,4.04836462,8.04836462,-0.168694227,1.835081779,B,C,C,2.413636128,J
9.907456415,9.880583501,12.53344154,1.970647939,17.01092897,3.443086539,4.644671717,8.29753443,13.10540074,9.335847334,-8.799866801,-5.284193011,-2.395674737,0.62001332,-3.8999334,F,F,C,4.825923494,E
26.07959555,8.758219486,20.18729781,5.815066704,14.50539791,3.57199624,3.937400579,7.907371567,12.08203844,8.248791229,5.443461603,-1.746946488,-1.333406022,2.04434616,3.221730802,E,D,D,6.069815002,I
19.67575983,6.297164,20.11002356,16.24316043,4.45400665,2.484831652,3.1899909,25.37520743,8.297454822,20.60269037,4.283804943,-0.982944505,13.94270797,2.222099183,0.328057692,C,B,D,-12.64704047,D
13.47594108,12.81384271,14.54918449,1.815445901,16.90869863,3.5746287,5.710766812,15.99107768,13.24753774,15.11658856,-2.672453911,-4.146207802,5.525815894,1.232754609,-0.836226956,C,D,D,10.36188197,F
6.35022123,10.91185577,7.704988852,11.07107186,11.44067277,2.004641502,5.794542387,9.640982983,11.18357172,8.628094696,-1.160958961,-2.053833761,0.315465065,0.491107125,-1.479337141,D,D,B,12.26697528,I
25.52953851,5.419194908,21.91253746,10.5251225,11.10009588,3.379556748,2.031532536,8.225663943,13.08128621,15.89670537,-2.216646144,9.860291642,1.638098101,1.890533578,3.220959982,A,B,C,13.62495246,J
15.31586626,12.20070172,15.12310763,12.06280708,13.41640092,2.833387868,5.891412469,13.8366865,6.346726138,20.52762539,-7.468572382,-1.561992475,12.62612525,2.604354208,-2.851306627,A,C,A,7.405429874,D
13.95354919,10.2549303,14.20677612,3.130546561,14.91001965,3.376478458,5.616611712,14.17575671,9.609771258,16.69176729,-1.031409761,-8.252403053,2.170351948,1.396859024,-3.756761686,E,C,B,-0.831239051,C
8.127588085,11.57992483,8.335997166,2.130266152,17.02784288,2.254432627,2.697897685,9.365789004,11.79774688,8.71723681,-13.63729261,-6.182375566,5.939537334,0.535368167,-2.93451593,E,B,E,8.91319819,D
15.78441571,9.174853575,21.27544913,16.02068902,2.218867661,3.5441442,2.859684579,8.896929523,11.86880739,6.426247101,5.544223341,8.488829965,12.48882997,1.553971696,4.589734987,A,A,B,-10.2234478,I
24.61408308,9.198620189,21.35985405,5.481229313,14.55413462,3.93944271,4.315660788,12.36517938,6.32844415,21.58178514,1.994641961,-10.95320423,9.620026682,1.699464196,1.49732098,A,E,D,9.866346704,D
6.127892266,10.74107579,8.329707658,12.65496244,10.4868144,2.888143922,1.878297188,6.364444326,10.33055855,6.026758855,-1.739882244,0.135667266,4.135667266,0.386478887,-0.711775867,D,B,B,5.356271877,I
21.43582263,6.488368234,21.17741961,6.507839721,10.19276554,3.435339882,3.720640189,15.53919711,9.994539191,13.41650554,1.425932501,-4.146631459,5.094351187,1.64259325,1.212966251,E,F,D,7.592401211,H
26.89928417,4.637599876,21.10961027,18.33842579,2.455888241,2.600589388,5.89013054,6.161391863,13.81112466,7.723488384,3.734375606,2.066305222,6.066305222,2.07924322,1.461221077,B,C,B,-3.672958703,I
22.68560475,6.463267406,20.58088425,8.876982259,13.4007337,2.075500471,5.203605017,9.433726541,12.30207627,6.69273289,12.3810041,-8.344956958,-2.089121311,2.73810041,6.690502052,F,D,F,-10.68390442,G
9.866604909,11.88476353,14.75873203,17.84515523,3.895978062,2.609103674,1.078404652,6.447584555,12.32469412,8.949305893,3.906464618,4.406576644,8.406576644,1.104817989,2.479356423,B,C,A,10.93121714,J
14.00195132,8.577861756,15.18741587,18.43989796,4.47285295,0.636527159,5.869073695,12.66733869,14.84717442,17.76769105,1.865294889,-5.407834315,1.983603613,0.898662315,-2.120273909,D,C,D,7.131451973,G
8.921210341,10.90550493,9.075646362,2.859091118,16.87077397,2.024575944,1.951648401,7.001142414,11.7380153,7.42381055,-34.48271062,-18.68962637,10.2937251,0.222778592,-6.33162553,F,A,F,0.128594838,A
8.952380141,15.99508686,17.84957373,4.160420046,15.44941105,2.786835495,4.416440278,29.46846377,5.195198579,21.92285917,-2.183114666,-14.94753021,9.191892315,2.031982053,-0.591557333,A,E,F,-12.0494709,A
9.995006229,10.61882045,15.33231974,16.05367578,1.917148971,2.744508114,3.46843756,12.24836686,12.85320294,17.18456157,4.787369353,-11.45154899,4.245903971,1.3906645,-3.907969741,E,A,F,12.11683208,H
13.60227587,13.9093105,13.09173808,9.172065671,12.74559104,3.596809433,2.822231769,14.54367375,11.55987162,14.68338658,-10.77585367,4.902519943,3.471729165,1.167521589,-0.984580108,D,E,D,8.015818146,G
8.997412159,12.87647637,7.195788955,16.51208507,3.36714052,3.607435397,0.01364833,13.52464029,9.300084163,12.63980575,1.901595525,2.43757935,2.140369138,0.85672819,1.15772361,B,C,B,0.463240635,H
16.23868136,8.679027559,21.29651147,11.2452878,8.837155874,3.52075933,2.482866244,24.42258355,4.047623598,20.21790406,-4.92800966,8.154848951,14.67542279,1.908915977,1.832517981,B,D,C,6.777306934,H
8.396319417,12.24877598,8.995207923,11.69746864,11.66165134,3.656968488,4.421742405,13.34540832,10.37641612,17.51597857,-8.176089839,0.059048209,0.902680434,0.650446739,-2.352752373,E,D,D,-2.181118444,C
13.00792543,4.617550042,21.09954664,18.88597771,1.30721447,0.390939991,5.090560346,9.862929143,12.39261351,6.07201005,9.990768592,-1.983983879,-10.72429838,1.94065084,1.337698865,B,B,E,10.57067586,J
27.32492721,5.491882859,20.28903295,14.80616724,6.929890356,1.031155864,3.982401636,6.201164205,11.0194387,6.850756203,12.7213316,-7.616686129,-2.34485462,1.990297703,-0.326619653,C,A,F,-8.63128453,F
13.16504965,9.23884514,15.39450814,9.236685861,14.27514943,3.711122867,2.917603122,8.449894266,12.67385852,9.812997178,-9.807920661,4.454802315,8.454802315,0.723165621,-0.929145867,D,B,E,8.339324887,H
8.421505225,12.12127482,7.490381467,6.093875726,15.31725556,2.525227852,0.739030681,20.6119563,6.065143128,19.48537007,-7.669131439,3.536212181,7.440924178,1.74015403,-0.777194451,B,B,E,-10.22364245,B
21.63925247,6.32506255,19.81597513,15.19083005,10.24894161,3.201932192,4.817989645,7.892298591,13.76735579,9.154023974,-3.650189769,-6.374208958,-5.193779445,1.642030625,-3.901801175,E,D,E,-2.831303958,D
29.22996105,6.425739281,19.66025482,15.07251841,1.973851308,2.388282738,5.170303922,9.542532483,12.90945123,7.990418342,3.63159122,-8.328473821,-9.653196193,1.515926959,-2.895632954,E,A,F,-5.865420799,D
21.56953898,4.518346432,21.62303075,3.656668416,18.1878236,2.641438915,4.745815908,6.180936241,10.76509115,6.805026383,0.804056327,-4.990589551,-0.608383838,1.580405633,0.902028164,F,F,E,12.16932619,I
9.093190878,15.75998021,16.98841191,11.74842232,8.245113053,3.300942464,2.665059407,11.16066484,15.95857076,17.78450071,1.205042646,4.738096812,4.597756796,0.805495198,1.942134333,B,C,B,8.65744321,I
12.53626244,8.106137088,19.78164608,15.96711466,10.96988449,3.604660607,2.178083881,8.815409426,13.34374629,7.816474212,1.501002223,-0.614439678,3.385560322,2.203201676,-0.21409931,C,B,C,-2.214959402,H
12.80667376,13.05511707,12.92918182,17.93010183,2.801665135,3.720457386,5.37851079,7.929160098,11.61703444,9.781936082,17.39155562,-5.445490028,-0.533883829,0.986618443,1.745601394,B,A,E,3.760235429,J
8.809479186,11.09568937,15.75813293,4.527790852,18.97249571,2.129753637,2.454293272,7.691196188,13.05066042,9.221811574,-5.735052071,-5.539250801,8.672986859,0.926494793,-1.527609976,D,C,E,13.66547805,H
9.100070458,14.87060303,17.94613411,10.52878365,15.02968799,3.200216756,4.49976464,7.885185307,12.73498282,9.537366043,-10.67869104,-2.345397558,-0.706684831,0.625255587,-3.980255077,F,F,A,-4.191941008,C
9.396852478,12.51491463,9.035645616,2.323996414,17.99356182,2.87485914,0.354611035,11.49841682,15.09335083,17.89579279,-13.15090457,-5.890542741,3.140635826,1.023439304,1.078209776,B,A,F,-7.654316577,A
9.418172289,10.79423506,9.958155983,11.08513845,11.4979339,1.145005261,5.4395125,14.15290524,7.288387072,20.28458225,1.443952791,-2.015385472,10.92983724,2.32163954,-0.812089083,D,D,D,-3.244217005,E
29.48763419,6.890432226,20.09612131,10.90258929,5.12778097,2.143704665,3.021027648,25.88016765,7.909847106,20.28843018,1.367370037,-5.484084965,12.15387825,3.313498025,-2.276526226,E,C,F,6.012821804,F
13.20046801,12.36227968,12.37658702,5.077757448,16.97202728,2.879961932,4.318567182,7.609950418,13.54912358,6.92861173,-4.530849575,-3.43444065,-3.571574415,1.046915043,-1.765424787,F,F,C,-3.249980851,E
22.56292594,8.614776781,21.21842267,14.29356591,7.879053898,2.066377812,4.292421768,7.622774981,12.79391302,7.263505277,-0.636937747,-9.081202776,-8.089448347,1.563162153,-4.27640226,F,A,F,-13.46951599,B
8.823838778,12.12078802,7.154463398,6.27320985,16.93422353,2.929405482,5.739237676,8.607308152,11.48837721,9.825287016,-12.76219917,-5.657319505,11.40284597,0.242938925,-0.439363973,C,A,F,2.956271134,E
7.098637418,12.05444413,8.479465565,11.87947399,10.70528727,0.740107862,4.503502997,8.021352964,11.97128587,9.4398392,-6.047835011,-8.57213183,-2.742891788,-0.29782784,-5.417013682,F,D,A,-5.876717192,B
8.917579806,14.87695624,14.31318812,6.913861586,14.74706613,3.01707395,4.734299894,7.572629395,13.74274115,9.998257452,-6.095268985,-8.96422133,6.461019586,0.890473102,-3.87633406,E,C,E,0.137699509,D
11.73233754,15.1384439,16.23075462,10.56066529,11.96948304,2.592290107,5.827472737,16.68726572,7.919856215,19.34524036,0.808170106,8.633251971,9.924950594,2.154158432,3.465897514,A,C,D,-7.920121418,F
10.31960688,14.01847454,14.73223553,12.59234426,6.02892371,1.911547219,3.240709092,7.551748072,13.58636998,6.998709729,-1.802155954,-3.926303155,-2.637908539,1.250851622,-2.41983197,E,F,C,-8.722587747,D
15.28254008,9.896898385,13.32773955,15.49820467,1.371852683,3.507957814,3.760506997,15.22788589,12.69986372,16.48503818,4.351938792,11.97185902,1.217064402,0.972101309,5.742925955,A,C,C,-10.99632874,G
20.33473113,9.439703219,19.08438087,12.17120461,11.29336038,2.418246661,5.017387845,8.598116242,13.65368816,7.241779457,-1.030874015,1.896293295,5.896293295,3.425615155,0.199070369,C,E,A,-7.792751776,F
9.649756312,12.83619076,8.732735042,12.83772106,7.508789508,0.890934894,4.809952303,23.72826731,8.786430835,20.81338116,-4.512080379,-16.70644606,7.319567204,1.719927867,-8.422372622,F,C,D,4.584938346,B
8.877574163,10.18997781,9.236248176,17.05429471,3.389217108,3.787719897,3.339659026,7.612248986,11.1534907,6.850817548,3.379013631,0.399748239,4.399748239,0.525157586,0.677981841,C,E,C,-5.039383509,H
12.45159776,4.394440828,19.68008399,14.36929204,5.483866214,2.488023066,4.902789017,9.700803131,12.77097157,17.72655111,14.01109722,-2.621255216,4.285227201,2.651424809,2.077251298,B,C,F,-4.826038097,H
16.59211177,5.425941918,21.2671304,9.930532585,12.07278454,3.79318492,3.464725859,12.15943055,11.90343496,16.24943146,9.436409245,-1.366590947,4.707963899,2.443640924,5.218204622,E,D,E,-3.976783076,H
17.85269073,7.381790562,20.54646372,14.51189718,6.130721037,1.362150712,4.993097961,7.605863084,13.10809633,7.300733864,2.938905271,-4.551607485,-5.205980932,1.447966888,-1.495110134,D,E,E,9.751164494,I
15.35730218,9.185605334,13.02663691,6.259618902,10.93469994,2.14621308,4.145188705,8.670938813,12.33471346,7.650923456,-10.4203052,1.90816105,5.90816105,0.729602291,-2.143342529,D,D,D,-12.95266623,C
15.39916606,12.11229456,15.7949913,16.43298321,3.570125527,1.011684977,5.916776861,29.926435,7.447400777,21.96873553,13.45680103,-10.17928881,10.05435645,2.175726076,-1.210503415,D,A,F,-6.127082263,E
20.44609894,8.019875679,20.47031314,14.733644,9.237885749,3.171235335,5.736893965,14.91074279,7.273591225,21.22238421,-4.451834902,-5.904759939,14.61556354,2.07981808,-3.9066087,E,D,E,1.973606984,D
14.21567623,13.71197265,16.31485009,3.826532115,18.58153881,3.033617557,3.788373859,9.842155016,12.77352709,12.18766732,-5.253716906,-9.672781035,4.649664887,0.974628309,-2.126858453,D,D,D,3.911814096,C
7.726251911,10.04971745,8.310947449,16.95009645,1.938610361,2.753422563,5.688313699,7.938028914,13.14684876,6.457252393,4.802396165,-6.935424487,-6.144775912,0.46933558,-2.022494495,D,A,D,11.0607909,I
14.68453941,8.012049053,16.18195025,1.651910476,16.31989217,2.870168113,3.017483676,9.272531107,8.770633332,14.46839508,-8.253340107,-1.429222834,3.462025601,0.674665989,-3.626670053,D,D,A,-2.537431766,B
28.25270388,5.906588333,19.7725822,1.934954362,14.6052566,2.905290271,2.617298188,6.353946141,12.56720041,7.501760578,13.27666684,-5.193760158,3.387563852,2.827666684,7.13833342,E,F,F,-6.09087648,H
9.77054947,13.36120124,14.66525629,17.98354462,4.84897063,2.334945907,4.195865656,6.276921999,12.31645492,8.649379298,4.695615734,-7.613752339,-1.893109639,1.251567922,-2.331826208,E,A,F,-5.721458389,F
8.669064642,12.80763772,6.885170535,11.59764708,15.98223837,2.924098485,1.69155773,17.709043,8.979303198,19.04963073,-10.60451328,3.329485734,10.48956013,2.248260022,-1.59717593,A,E,E,11.95455525,F
15.62163469,11.7436176,17.61965352,16.44886823,6.309946046,0.846463806,3.947100163,9.458235387,9.729696157,17.93288145,3.163234119,-4.007158602,4.095759366,1.043683777,-1.212174221,D,E,D,-4.700413803,E
12.42712445,9.232899606,13.0865628,15.71158226,1.908480855,3.393134418,0.943620728,16.04368639,5.412976933,19.87206947,7.175524866,6.582256744,18.49369817,3.582283029,4.20315486,A,A,A,12.9341787,J
7.913146365,13.90337718,9.132077704,12.11982804,11.09431364,3.158079917,1.863164882,8.451869159,10.54063495,6.34193185,-3.291625588,4.054110766,8.054110766,0.248024079,0.532973089,C,B,D,7.637121937,J
9.918644579,14.00588434,13.27758147,10.79528226,12.57636937,2.582678789,0.963900391,8.097170345,9.405250752,15.67692641,-2.632269122,4.497674031,2.626841699,1.374432816,0.882630232,C,B,B,-0.04148977,F
8.958054823,11.10522684,6.207088012,12.434523,6.304655537,2.481437427,4.630196975,11.6014796,13.80118212,17.26414591,-0.597246195,-4.485268377,0.966033328,0.661005555,-2.351506706,E,D,C,9.472245101,G
7.93836975,11.06457183,7.532820727,8.319087805,14.43904322,3.563747126,1.506811726,19.53171896,6.327173381,19.05406183,-6.309450396,5.860839292,8.496249706,1.916041618,0.531320439,B,E,F,-9.599789311,C
9.943523333,10.41222145,7.397912126,5.908847723,10.69206345,1.80860797,3.729719809,12.672477,10.77599323,13.8324605,-7.375664822,-1.900534215,2.005841566,0.834306928,-2.969138795,E,D,A,-1.780236351,C
9.985013573,11.77294541,9.855167568,18.46743321,3.113056171,2.614033462,5.93093009,7.432037681,11.89998433,9.98461358,15.02456469,1.260556003,5.260556003,-0.555625878,3.948039508,A,C,E,13.10177533,J
8.469372459,13.31892021,9.555734922,15.77934259,2.391752209,2.574693154,3.032203882,9.709386466,9.508370111,12.06807414,15.82579367,-6.408329347,2.021483899,0.836913983,0.952977856,C,A,E,10.62556682,J
13.00654915,9.505703869,14.80070129,6.672525919,15.85822718,2.478282456,5.149594423,12.48639804,9.407263602,13.39718103,-2.28376065,-7.742608861,4.120296373,1.271623935,-0.641880325,D,D,E,7.244168923,E
6.216719783,10.56401087,8.321375905,8.112814865,14.26271485,3.829621392,4.473702072,13.58996514,9.746382617,13.54117599,-8.401568828,-4.445823365,4.515358486,1.252559748,-4.286151942,F,F,A,-9.894643423,B
15.01983216,9.916995452,21.91826538,16.73331042,2.54717564,3.381341975,5.663154919,6.990599232,11.83203494,8.251512,6.304897863,-1.257848237,-5.621697823,3.911199155,0.7187877,C,B,E,9.350858037,I
15.05748684,4.721099787,19.74340128,14.52987893,6.266175034,1.277044258,5.104706591,8.170440905,14.69539902,12.87990745,7.099084677,-2.83370584,2.464884262,1.517382533,0.260727069,C,E,D,-5.070284741,G
15.63048858,15.37832137,17.54709907,14.18418085,5.639513868,3.203250645,5.932154141,14.72073292,5.884917881,19.84050265,3.568357136,-1.002615466,6.83418639,1.639031065,0.140999506,C,B,B,7.910689875,H
8.528212934,13.14373332,9.483290722,17.6792485,2.173230247,3.054673879,5.375743298,11.49461932,12.83329445,15.57845323,6.345873137,1.972181128,0.471760815,0.578626803,2.074877087,B,C,C,1.691969703,I
16.50418365,4.04622264,19.21486106,14.48001552,6.527745643,2.027616064,3.038438715,8.380483852,11.73433122,12.67936741,-3.163874707,-18.24986599,2.546138413,2.79722874,-8.728412841,F,A,F,-7.434269978,B
7.938067532,11.52819908,6.277982152,9.522765728,14.54121878,3.040435675,0.666521407,8.497267407,13.7084499,6.574811202,-5.507790369,-0.844950305,3.155049695,-0.147262206,-2.062343553,D,D,B,-10.02220069,D
8.415572622,13.12610467,7.526556364,10.28325424,8.26550061,2.760167089,1.020624357,7.794157225,12.9915379,9.13719789,-3.317553014,2.522635665,6.522635665,0.450724712,-0.111623393,C,B,C,10.0959716,I
9.779817525,13.45288902,8.287697562,3.833945414,15.22965919,0.618096823,3.755227527,22.34119494,9.213961378,20.46499202,-15.65713859,-8.280485873,5.816549859,1.469424976,-7.697820429,C,B,A,-10.07981716,A
8.913375408,11.89452165,13.52438343,11.34196485,8.432082172,2.343598838,3.253569536,9.450360623,10.57234234,14.67278216,-1.996585005,4.445728552,3.910638935,1.374822871,1.019907312,B,E,B,0.866232709,G
9.763910711,10.97599168,13.52563496,1.723928768,18.92084793,2.368849151,0.112654047,14.3709722,8.434913323,12.38306916,-4.636183261,-10.40525515,3.870744712,1.036381674,-5.107118038,F,C,C,-13.30280281,A
6.02196689,11.23374853,9.774085611,14.10320473,5.904881592,1.578242312,4.348610059,15.79013502,4.85182621,19.34057064,7.218940094,-2.501003456,7.378835843,1.729805974,0.429316917,C,B,D,13.63620747,I
20.80813083,8.964071258,20.46952337,12.02630711,11.40111261,3.595693374,4.486668654,9.03266196,11.37199905,6.34536917,0.468568799,0.877343269,4.877343269,2.569019799,0.149368562,C,E,B,1.610627661,H
8.273120495,12.14249976,7.907657538,12.5082648,9.806569565,3.179228233,1.64824464,12.73717225,14.81104497,12.00265103,-0.084867681,0.415562377,1.758050843,0.793008474,-0.181399263,C,E,C,14.13396135,J
14.48534045,7.988804275,20.35681958,14.06882912,8.242361237,1.664864551,4.15481949,6.982874475,12.81260524,9.134294524,-1.370570232,-4.307808473,-1.676980138,2.328819146,-2.470896089,E,F,E,13.53958563,I
20.55192802,8.950162946,21.16404214,14.98735567,6.817522654,3.363463919,4.127588898,25.97219037,6.63030246,19.67845556,1.049986444,-1.693476887,5.590480785,2.649058217,-0.776452092,D,D,D,-9.911863379,C
7.367350617,10.84783957,9.945626253,3.380074544,14.21463172,0.937190257,4.752456998,9.898050089,11.61091084,7.424311222,-22.69830183,-4.163612573,-2.605824558,0.438647707,-7.742747363,F,F,A,-4.938734945,A
13.02166902,4.12962696,20.91686065,1.17800959,16.36382554,3.375112493,4.624590643,31.50678532,6.674955497,19.14864363,3.321935407,-14.30922651,8.567004158,1.832193541,2.160967704,B,E,D,-2.801738247,B
7.23953713,13.46472189,6.798213308,12.68127763,5.524486952,2.181576044,1.679319461,12.14377739,15.28788009,12.49151819,-4.257344991,-0.454542351,2.2075921,0.867932017,-1.587062227,D,D,A,9.266836135,H
7.710421083,12.22290651,6.340570692,11.23407804,13.04523512,3.857957949,4.053044602,19.29673791,4.370124008,21.89653344,-6.896689254,-1.265746618,18.36110162,3.560183604,-2.584900071,A,C,B,-13.36111617,A
14.93662618,8.61984671,20.91843527,9.366133142,12.99555444,3.394992093,2.04362687,16.04629144,6.704466013,20.9796636,6.774625767,5.495228521,7.062768902,2.177462577,3.887312884,B,B,D,-13.8057537,D
16.2650639,7.735421342,20.55677042,13.86850373,7.213996263,1.605990675,5.455696122,19.10679052,7.172827272,19.4708145,0.350338386,-1.615939967,14.45638653,1.887404478,-0.919057057,D,B,C,1.539673945,F
8.219882995,12.1673308,8.083855653,3.028091765,17.65223382,2.694693223,0.307923328,12.09669478,13.37254072,16.86617425,-12.24732184,-5.348393104,4.277957161,1.21299286,-3.39423946,E,F,D,-0.242656293,B
15.09041006,9.335562586,17.87747726,9.591576652,12.49471391,0.449004272,5.963112982,8.451323738,10.16557853,6.06192285,-10.80897969,-2.909928439,-2.867533506,0.948305558,-4.248048438,F,F,A,-7.188962321,B
8.328364096,12.47736529,13.19668624,5.727822654,18.90166746,3.301427311,4.701708454,6.011824115,11.94708075,7.181254871,-6.731822722,-5.420134854,4.467179707,0.826817728,-3.230397978,E,D,C,-11.59815099,B
22.13337648,5.563280067,21.7839776,17.36906818,5.594028603,2.075098281,5.372461156,15.48759112,6.95284285,20.60308333,5.623658847,9.421228723,12.71012061,2.216071455,4.998093346,A,A,A,8.364792724,J
9.50642063,14.13319122,17.46407635,12.04176571,12.97107587,3.964068252,2.154567601,6.341948313,10.90399872,9.155076321,-6.620971873,1.846184523,5.846184523,0.939681374,-1.21933275,D,D,C,13.12453836,I
9.840759338,12.44595848,8.395867585,12.04385946,11.80276681,0.182536643,3.280707037,15.9913726,4.726699362,20.8125742,-2.393952578,-3.36331926,15.38377917,3.063963195,-2.333204503,E,F,B,-0.168090231,D
8.126133688,15.92013178,12.05254952,15.43753163,5.72999305,3.881826497,0.773787315,8.160210106,11.54070074,14.73178848,6.16912852,4.515576518,3.825091723,0.643770042,3.090439013,A,C,B,-9.565912187,G
15.63559247,9.055988407,15.37651087,8.030385901,13.20637251,3.660513743,5.007812823,12.34903415,6.647943549,20.65451885,-6.597429965,2.773015847,16.61551,3.269251667,-0.827267555,A,C,C,-2.769680722,C
12.93609433,6.722678121,19.68254286,6.542053616,15.87558879,3.932097554,4.990624118,20.22938679,8.096589675,19.05486125,3.691941831,-1.49124304,10.77523063,1.869194183,2.345970916,A,E,D,-1.597184703,E
13.22802553,10.84144571,17.33881592,14.8373408,11.43000467,3.039296787,4.317814577,8.003280202,13.90943055,9.962479685,-2.564585094,-17.38201464,0.067603115,0.693510681,-8.216985709,F,A,E,2.768767748,D
27.54084431,9.818326562,19.33159958,12.69523268,11.24475157,2.008340526,3.518362602,23.3887104,8.755136611,20.65046951,1.31634645,2.134510349,12.46405845,1.631634645,1.158173225,A,C,C,-10.75877813,C
9.31268115,11.01649666,7.145213683,1.502183122,17.92859038,2.918011916,2.299818374,15.3136251,9.491595623,15.43950758,-20.43631784,-10.2617907,5.235251093,1.372541849,-1.916140934,D,A,F,2.212375389,A
8.582974884,11.43770871,6.223217015,18.09600515,3.224689623,3.614124627,3.667977989,10.21172969,12.28940822,17.42489374,9.334533651,3.939831019,2.578318308,0.929719718,3.641896337,A,A,D,4.890070799,J
24.39385039,7.792777992,19.7237224,10.76647172,10.27278442,3.387229889,0.80328381,11.62455287,8.568048794,12.75552433,1.499799001,4.135588138,2.998543963,1.6499799,1.249899501,D,D,B,-7.593709218,F
9.294729253,12.69011236,9.3710999,2.29927878,15.38371164,2.018133545,3.16233095,21.58581027,4.425431126,21.91651493,-18.67779708,-9.126676345,6.577427133,1.596237856,-8.805564414,B,B,A,-7.48324549,A
25.02864722,5.114177536,19.5818956,12.45515974,11.74439255,0.844334926,4.11497545,6.78369239,12.35087763,9.804700011,0.444008855,-12.09302542,-4.334799273,1.962858794,-5.261091709,F,A,F,-2.922051115,C
10.25826924,11.32199562,14.01764543,11.78725317,6.260525334,2.284813206,3.221318339,6.975996578,11.6916229,7.759497263,0.848421956,-1.277427378,-1.875296641,1.172015483,-0.653489252,D,B,B,-12.50230879,D
6.646233798,11.41085107,8.583439101,8.208631958,10.81628167,3.466737175,2.898510253,13.69267635,13.32869359,16.84670479,-8.473673915,1.231108983,0.452190029,0.575365005,-1.938789736,D,F,C,1.178085782,D
14.67849381,5.588363966,19.28998726,6.309970775,17.98672135,3.409553939,3.575491958,16.00977061,9.915227486,21.66003586,4.680439202,-6.507606831,18.40514773,1.96804392,2.840219601,A,C,F,8.918913421,F
9.101515645,13.72703363,7.553849362,10.9744086,8.791822566,3.882950085,3.147595672,6.376654102,12.93756946,7.154449477,-2.40420234,-0.881715698,3.118284302,-0.411017315,-1.301765459,D,B,C,9.178586794,I
